Open_time,Open,High,Low,Close,Volume
2025-09-21 01:17:00,115611.0,115611.0,115591.5,115591.5,4.50366
2025-09-21 01:18:00,115591.5,115591.5,115588.49,115588.49,1.53721
2025-09-21 01:19:00,115588.49,115588.5,115588.49,115588.49,4.17024
2025-09-21 01:20:00,115588.5,115588.5,115588.49,115588.5,0.58251
2025-09-21 01:21:00,115588.49,115588.5,115588.49,115588.5,2.80559
2025-09-21 01:22:00,115588.49,115588.5,115588.49,115588.49,0.91088
2025-09-21 01:23:00,115588.49,115588.5,115575.38,115575.38,2.88045
2025-09-21 01:24:00,115575.39,115575.39,115575.38,115575.38,3.76536
2025-09-21 01:25:00,115575.38,115575.39,115575.38,115575.39,0.74993
2025-09-21 01:26:00,115575.38,115575.39,115575.38,115575.38,0.99646
2025-09-21 01:27:00,115575.39,115575.39,115575.36,115575.36,2.8591
2025-09-21 01:28:00,115575.36,115575.37,115575.36,115575.36,0.56572
2025-09-21 01:29:00,115575.37,115575.37,115575.35,115575.35,2.57173
2025-09-21 01:30:00,115575.36,115575.36,115575.35,115575.36,2.97938
2025-09-21 01:31:00,115575.35,115575.36,115575.31,115575.31,2.58604
2025-09-21 01:32:00,115575.32,115575.32,115574.92,115574.92,0.61635
2025-09-21 01:33:00,115574.92,115574.93,115574.92,115574.93,0.36104
2025-09-21 01:34:00,115574.92,115574.93,115574.92,115574.93,0.38995
2025-09-21 01:35:00,115574.93,115574.93,115574.92,115574.93,1.02648
2025-09-21 01:36:00,115574.93,115574.93,115574.84,115574.85,9.81046
2025-09-21 01:37:00,115574.85,115574.85,115574.84,115574.84,1.3549
2025-09-21 01:38:00,115574.84,115574.85,115574.82,115574.83,0.44993
2025-09-21 01:39:00,115574.83,115574.83,115574.74,115574.75,0.67136
2025-09-21 01:40:00,115574.74,115574.75,115574.68,115574.68,5.80757
2025-09-21 01:41:00,115574.68,115574.69,115570.0,115570.0,2.96978
2025-09-21 01:42:00,115570.01,115570.01,115555.3,115555.31,2.77797
2025-09-21 01:43:00,115555.3,115555.31,115555.3,115555.3,0.52261
2025-09-21 01:44:00,115555.3,115555.31,115555.3,115555.3,0.66718
2025-09-21 01:45:00,115555.31,115555.31,115515.0,115515.99,5.51219
2025-09-21 01:46:00,115516.0,115516.0,115515.99,115515.99,1.59161
2025-09-21 01:47:00,115516.0,115516.0,115515.99,115516.0,1.63689
2025-09-21 01:48:00,115515.99,115515.99,115514.63,115514.63,4.32146
2025-09-21 01:49:00,115514.63,115514.64,115514.63,115514.63,0.95706
2025-09-21 01:50:00,115514.64,115514.64,115514.63,115514.64,0.53723
2025-09-21 01:51:00,115514.64,115514.64,115514.63,115514.64,4.84932
2025-09-21 01:52:00,115514.63,115532.09,115514.59,115514.6,20.31742
2025-09-21 01:53:00,115514.59,115514.6,115514.59,115514.6,2.78889
2025-09-21 01:54:00,115514.59,115514.6,115514.59,115514.59,5.51888
2025-09-21 01:55:00,115514.59,115514.6,115512.63,115512.64,2.12285
2025-09-21 01:56:00,115512.63,115512.64,115512.63,115512.64,6.35006
2025-09-21 01:57:00,115512.63,115512.64,115511.81,115511.81,5.61439
2025-09-21 01:58:00,115511.81,115511.81,115500.0,115500.01,5.10738
2025-09-21 01:59:00,115500.0,115500.01,115500.0,115500.0,6.17794
2025-09-21 02:00:00,115500.01,115500.01,115500.0,115500.0,3.99337
2025-09-21 02:01:00,115500.01,115504.53,115500.0,115504.53,4.12987
2025-09-21 02:02:00,115504.53,115504.53,115504.52,115504.53,1.12756
2025-09-21 02:03:00,115504.53,115504.53,115504.52,115504.52,0.58445
2025-09-21 02:04:00,115504.53,115504.53,115504.52,115504.52,5.65292
2025-09-21 02:05:00,115504.52,115504.53,115504.52,115504.52,5.50437
2025-09-21 02:06:00,115504.53,115533.49,115504.52,115533.48,11.02795
2025-09-21 02:07:00,115533.48,115533.49,115533.48,115533.49,2.88514
2025-09-21 02:08:00,115533.49,115533.49,115533.48,115533.48,1.88521
2025-09-21 02:09:00,115533.48,115534.32,115533.48,115534.31,2.30944
2025-09-21 02:10:00,115534.32,115538.36,115534.31,115538.36,4.68899
2025-09-21 02:11:00,115538.35,115572.39,115538.35,115572.39,6.49767
2025-09-21 02:12:00,115572.38,115578.01,115572.38,115578.01,3.69472
2025-09-21 02:13:00,115578.0,115584.74,115578.0,115584.74,3.68504
2025-09-21 02:14:00,115584.73,115584.74,115584.73,115584.74,1.44691
2025-09-21 02:15:00,115584.74,115584.74,115584.73,115584.74,3.8655
2025-09-21 02:16:00,115584.74,115584.74,115584.73,115584.74,2.86788
2025-09-21 02:17:00,115584.73,115584.74,115529.33,115529.34,18.18756
2025-09-21 02:18:00,115529.34,115529.34,115500.0,115505.48,7.69512
2025-09-21 02:19:00,115505.49,115505.49,115499.99,115499.99,25.35659
2025-09-21 02:20:00,115499.99,115500.0,115499.99,115499.99,1.69343
2025-09-21 02:21:00,115500.0,115500.0,115441.83,115459.55,17.53715
2025-09-21 02:22:00,115459.54,115474.86,115459.52,115474.85,7.47943
2025-09-21 02:23:00,115474.86,115490.63,115474.85,115490.61,11.41779
2025-09-21 02:24:00,115490.61,115490.62,115489.43,115489.43,10.16807
2025-09-21 02:25:00,115489.43,115489.44,115484.91,115484.99,2.91908
2025-09-21 02:26:00,115485.0,115485.0,115484.99,115484.99,0.68926
2025-09-21 02:27:00,115485.0,115485.0,115484.99,115484.99,0.4054
2025-09-21 02:28:00,115485.0,115489.49,115484.99,115489.49,2.87179
2025-09-21 02:29:00,115489.48,115514.55,115489.48,115514.54,6.39127
2025-09-21 02:30:00,115514.55,115514.55,115514.54,115514.54,3.09356
2025-09-21 02:31:00,115514.55,115529.03,115514.54,115529.03,1.7312
2025-09-21 02:32:00,115529.03,115570.54,115529.03,115570.54,5.53278
2025-09-21 02:33:00,115570.53,115579.13,115570.53,115579.13,10.31991
2025-09-21 02:34:00,115579.13,115595.3,115579.12,115595.3,2.04352
2025-09-21 02:35:00,115595.3,115602.99,115595.29,115602.51,1.85714
2025-09-21 02:36:00,115602.52,115602.52,115592.84,115592.85,24.2653
2025-09-21 02:37:00,115592.84,115592.85,115590.2,115590.2,4.46259
2025-09-21 02:38:00,115590.21,115590.21,115590.13,115590.13,3.82282
2025-09-21 02:39:00,115590.13,115590.14,115590.13,115590.13,0.56363
2025-09-21 02:40:00,115590.14,115605.0,115590.13,115604.99,3.95955
2025-09-21 02:41:00,115605.0,115608.75,115604.99,115608.74,1.45
2025-09-21 02:42:00,115608.75,115623.13,115608.74,115623.13,10.54125
2025-09-21 02:43:00,115623.13,115633.93,115623.13,115633.92,3.25592
2025-09-21 02:44:00,115633.93,115633.93,115621.25,115621.25,3.01349
2025-09-21 02:45:00,115621.26,115621.26,115621.25,115621.25,0.72818
2025-09-21 02:46:00,115621.25,115621.26,115621.25,115621.26,0.35521
2025-09-21 02:47:00,115621.26,115621.26,115621.25,115621.25,0.31945
2025-09-21 02:48:00,115621.26,115634.99,115621.25,115634.98,3.68226
2025-09-21 02:49:00,115634.99,115655.02,115634.98,115655.01,11.34496
2025-09-21 02:50:00,115655.02,115673.45,115655.01,115673.44,12.79468
2025-09-21 02:51:00,115673.44,115673.45,115642.15,115647.39,13.16474
2025-09-21 02:52:00,115647.39,115653.4,115647.39,115653.39,1.45241
2025-09-21 02:53:00,115653.4,115671.97,115653.39,115671.96,1.91828
2025-09-21 02:54:00,115671.96,115692.83,115671.96,115692.82,2.74146
2025-09-21 02:55:00,115692.82,115700.0,115692.82,115700.0,3.58928
2025-09-21 02:56:00,115700.0,115700.0,115699.99,115700.0,0.3144
2025-09-21 02:57:00,115699.99,115700.0,115699.99,115700.0,0.75382
2025-09-21 02:58:00,115700.0,115700.0,115696.88,115696.88,5.22866
2025-09-21 02:59:00,115696.88,115696.88,115690.75,115690.76,4.23048
2025-09-21 03:00:00,115690.76,115690.76,115690.75,115690.76,1.21924
2025-09-21 03:01:00,115690.76,115690.76,115690.75,115690.75,0.57599
2025-09-21 03:02:00,115690.75,115690.76,115690.75,115690.75,0.88434
2025-09-21 03:03:00,115690.76,115690.76,115690.75,115690.76,1.37581
2025-09-21 03:04:00,115690.75,115690.76,115690.75,115690.75,1.61251
2025-09-21 03:05:00,115690.76,115690.76,115690.75,115690.76,0.98238
2025-09-21 03:06:00,115690.76,115690.76,115690.75,115690.76,1.35717
2025-09-21 03:07:00,115690.76,115690.76,115685.03,115685.04,1.20887
2025-09-21 03:08:00,115685.04,115700.0,115685.02,115700.0,12.85302
2025-09-21 03:09:00,115699.99,115700.0,115683.09,115683.1,2.83668
2025-09-21 03:10:00,115683.1,115683.1,115683.09,115683.1,0.47097
2025-09-21 03:11:00,115683.09,115683.1,115673.14,115673.14,2.38055
2025-09-21 03:12:00,115673.15,115684.46,115672.14,115684.46,4.83417
2025-09-21 03:13:00,115684.46,115684.46,115684.45,115684.45,0.63991
2025-09-21 03:14:00,115684.46,115716.0,115684.45,115715.99,14.84841
2025-09-21 03:15:00,115716.0,115723.43,115686.76,115686.76,10.97098
2025-09-21 03:16:00,115686.76,115686.77,115683.81,115683.82,18.02742
2025-09-21 03:17:00,115683.82,115683.82,115640.02,115640.02,4.16445
2025-09-21 03:18:00,115640.02,115640.02,115628.98,115628.99,4.75675
2025-09-21 03:19:00,115628.99,115628.99,115616.38,115622.83,7.67236
2025-09-21 03:20:00,115622.82,115653.97,115622.82,115651.91,4.25328
2025-09-21 03:21:00,115651.92,115663.29,115651.91,115663.27,4.5945
2025-09-21 03:22:00,115663.27,115663.28,115661.39,115661.4,2.42584
2025-09-21 03:23:00,115661.4,115661.4,115635.54,115635.55,1.51902
2025-09-21 03:24:00,115635.54,115647.13,115635.54,115641.37,4.26255
2025-09-21 03:25:00,115641.36,115641.36,115637.77,115637.78,1.58288
2025-09-21 03:26:00,115637.77,115637.78,115637.77,115637.78,0.48266
2025-09-21 03:27:00,115637.77,115645.86,115637.77,115645.86,3.25649
2025-09-21 03:28:00,115645.85,115649.54,115645.85,115649.53,2.22905
2025-09-21 03:29:00,115649.53,115649.54,115649.53,115649.53,0.42884
2025-09-21 03:30:00,115649.54,115649.54,115645.86,115645.86,2.35384
2025-09-21 03:31:00,115645.87,115645.87,115645.86,115645.87,1.02234
2025-09-21 03:32:00,115645.86,115645.87,115645.86,115645.86,0.69113
2025-09-21 03:33:00,115645.87,115645.87,115628.18,115628.18,2.77264
2025-09-21 03:34:00,115628.19,115628.19,115622.15,115622.16,2.5907
2025-09-21 03:35:00,115622.16,115622.16,115622.15,115622.15,2.11388
2025-09-21 03:36:00,115622.16,115622.16,115622.15,115622.16,1.27589
2025-09-21 03:37:00,115622.16,115622.16,115622.15,115622.15,1.30091
2025-09-21 03:38:00,115622.15,115641.18,115622.15,115641.17,5.20595
2025-09-21 03:39:00,115641.18,115646.35,115641.17,115645.89,2.49469
2025-09-21 03:40:00,115645.89,115645.89,115639.11,115639.11,2.68635
2025-09-21 03:41:00,115639.12,115639.12,115639.11,115639.11,1.76445
2025-09-21 03:42:00,115639.11,115639.12,115625.31,115625.31,6.49643
2025-09-21 03:43:00,115625.32,115625.32,115625.31,115625.32,0.64094
2025-09-21 03:44:00,115625.31,115625.32,115625.31,115625.32,0.30378
2025-09-21 03:45:00,115625.32,115648.99,115625.31,115648.99,3.05881
2025-09-21 03:46:00,115648.98,115648.99,115647.58,115647.58,6.68036
2025-09-21 03:47:00,115647.58,115647.59,115647.58,115647.59,2.18018
2025-09-21 03:48:00,115647.58,115647.59,115647.58,115647.59,0.61737
2025-09-21 03:49:00,115647.58,115647.59,115647.58,115647.59,0.97379
2025-09-21 03:50:00,115647.59,115647.59,115647.58,115647.59,2.8552
2025-09-21 03:51:00,115647.58,115647.59,115647.58,115647.58,0.62767
2025-09-21 03:52:00,115647.59,115647.59,115647.58,115647.58,0.53035
2025-09-21 03:53:00,115647.59,115647.59,115647.58,115647.58,0.25356
2025-09-21 03:54:00,115647.58,115647.59,115647.5,115647.5,10.82902
2025-09-21 03:55:00,115647.5,115647.51,115647.49,115647.49,5.51352
2025-09-21 03:56:00,115647.5,115647.5,115647.49,115647.5,2.08511
2025-09-21 03:57:00,115647.5,115647.5,115647.49,115647.49,1.24759
2025-09-21 03:58:00,115647.49,115647.5,115647.49,115647.49,1.63081
2025-09-21 03:59:00,115647.5,115669.42,115647.49,115669.41,8.38991
2025-09-21 04:00:00,115669.42,115669.42,115665.04,115665.05,2.09746
2025-09-21 04:01:00,115665.04,115665.05,115665.03,115665.04,2.29711
2025-09-21 04:02:00,115665.03,115665.04,115647.89,115647.9,1.81726
2025-09-21 04:03:00,115647.9,115647.9,115647.89,115647.9,0.65782
2025-09-21 04:04:00,115647.9,115647.9,115647.89,115647.9,1.43357
2025-09-21 04:05:00,115647.9,115647.9,115647.89,115647.9,0.87189
2025-09-21 04:06:00,115647.9,115647.9,115630.0,115630.01,1.67514
2025-09-21 04:07:00,115630.0,115630.01,115611.29,115611.3,3.50279
2025-09-21 04:08:00,115611.3,115611.3,115600.0,115600.0,1.4913
2025-09-21 04:09:00,115600.0,115600.01,115600.0,115600.0,0.68787
2025-09-21 04:10:00,115600.01,115600.01,115600.0,115600.01,2.71477
2025-09-21 04:11:00,115600.01,115600.01,115581.89,115582.55,3.7412
2025-09-21 04:12:00,115582.55,115582.56,115580.27,115580.28,1.41512
2025-09-21 04:13:00,115580.28,115580.28,115580.27,115580.28,1.09664
2025-09-21 04:14:00,115580.27,115580.28,115580.27,115580.27,0.54353
2025-09-21 04:15:00,115580.28,115580.28,115580.27,115580.28,0.89343
2025-09-21 04:16:00,115580.28,115580.28,115580.27,115580.28,0.81982
2025-09-21 04:17:00,115580.28,115580.28,115580.27,115580.28,0.50461
2025-09-21 04:18:00,115580.28,115580.28,115580.27,115580.28,0.91062
2025-09-21 04:19:00,115580.28,115580.28,115575.39,115575.4,3.16831
2025-09-21 04:20:00,115575.4,115575.4,115575.39,115575.4,0.73795
2025-09-21 04:21:00,115575.4,115575.4,115575.39,115575.4,0.4722
2025-09-21 04:22:00,115575.4,115575.4,115575.39,115575.4,0.25357
2025-09-21 04:23:00,115575.39,115575.4,115575.39,115575.4,1.28974
2025-09-21 04:24:00,115575.4,115575.4,115575.39,115575.4,0.33063
2025-09-21 04:25:00,115575.4,115575.4,115575.39,115575.39,0.96645
2025-09-21 04:26:00,115575.4,115575.4,115575.39,115575.4,1.2108
2025-09-21 04:27:00,115575.4,115575.4,115575.39,115575.39,0.83357
2025-09-21 04:28:00,115575.39,115575.4,115575.39,115575.4,0.59306
2025-09-21 04:29:00,115575.4,115575.4,115575.39,115575.39,1.21105
2025-09-21 04:30:00,115575.39,115575.4,115575.39,115575.4,0.41183
2025-09-21 04:31:00,115575.4,115575.4,115575.39,115575.4,0.57499
2025-09-21 04:32:00,115575.39,115575.4,115575.39,115575.4,0.90338
2025-09-21 04:33:00,115575.4,115575.4,115547.83,115547.83,5.31882
2025-09-21 04:34:00,115547.83,115547.84,115547.61,115547.62,5.32801
2025-09-21 04:35:00,115547.62,115547.62,115547.61,115547.61,0.95072
2025-09-21 04:36:00,115547.61,115547.62,115547.61,115547.62,0.71397
2025-09-21 04:37:00,115547.61,115547.62,115547.61,115547.61,0.78539
2025-09-21 04:38:00,115547.61,115547.62,115547.0,115547.0,1.51609
2025-09-21 04:39:00,115547.0,115547.01,115546.63,115546.63,0.80947
2025-09-21 04:40:00,115546.63,115546.64,115542.71,115542.72,2.1903
2025-09-21 04:41:00,115542.72,115542.72,115542.71,115542.72,1.11369
2025-09-21 04:42:00,115542.72,115542.72,115542.71,115542.71,1.59173
2025-09-21 04:43:00,115542.72,115542.72,115540.5,115540.51,0.95473
2025-09-21 04:44:00,115540.51,115540.51,115535.61,115535.61,1.76549
2025-09-21 04:45:00,115535.61,115535.62,115524.83,115524.84,2.25289
2025-09-21 04:46:00,115524.83,115524.84,115524.83,115524.84,2.213
2025-09-21 04:47:00,115524.83,115524.84,115524.83,115524.84,0.74835
2025-09-21 04:48:00,115524.84,115524.85,115524.84,115524.84,10.13744
2025-09-21 04:49:00,115524.85,115524.85,115518.02,115518.02,3.73832
2025-09-21 04:50:00,115518.02,115518.03,115506.92,115506.93,3.01824
2025-09-21 04:51:00,115506.92,115506.93,115506.71,115506.71,0.25693
2025-09-21 04:52:00,115506.71,115506.71,115500.0,115500.0,1.41058
2025-09-21 04:53:00,115500.01,115500.01,115500.0,115500.01,0.57018
2025-09-21 04:54:00,115500.0,115500.01,115499.43,115499.44,6.6296
2025-09-21 04:55:00,115499.43,115499.44,115499.43,115499.43,4.62664
2025-09-21 04:56:00,115499.43,115499.44,115499.27,115499.27,11.0738
2025-09-21 04:57:00,115499.27,115499.28,115494.22,115494.23,8.08424
2025-09-21 04:58:00,115494.22,115494.23,115494.22,115494.23,0.94278
2025-09-21 04:59:00,115494.22,115494.23,115494.22,115494.23,0.60643
2025-09-21 05:00:00,115494.23,115494.23,115487.56,115487.56,5.17104
2025-09-21 05:01:00,115487.56,115487.57,115487.56,115487.57,1.86589
2025-09-21 05:02:00,115487.57,115500.0,115487.56,115499.99,8.84728
2025-09-21 05:03:00,115500.0,115500.0,115499.99,115500.0,1.13955
2025-09-21 05:04:00,115499.99,115511.81,115499.99,115511.8,9.82933
2025-09-21 05:05:00,115511.8,115511.81,115511.8,115511.8,11.82886
2025-09-21 05:06:00,115511.8,115511.81,115510.94,115510.94,6.58704
2025-09-21 05:07:00,115510.94,115510.95,115510.94,115510.95,0.50375
2025-09-21 05:08:00,115510.94,115510.95,115510.94,115510.95,0.51752
2025-09-21 05:09:00,115510.95,115510.95,115510.94,115510.95,0.586
2025-09-21 05:10:00,115510.95,115510.95,115510.94,115510.95,0.84355
2025-09-21 05:11:00,115510.94,115530.62,115510.94,115530.62,7.47536
2025-09-21 05:12:00,115530.62,115530.62,115530.61,115530.61,0.57095
2025-09-21 05:13:00,115530.62,115530.62,115530.61,115530.61,1.17878
2025-09-21 05:14:00,115530.61,115530.62,115519.45,115522.36,9.66285
2025-09-21 05:15:00,115522.37,115550.02,115522.36,115550.02,5.54066
2025-09-21 05:16:00,115550.02,115550.02,115550.01,115550.02,0.39456
2025-09-21 05:17:00,115550.01,115550.02,115549.97,115549.97,3.09355
2025-09-21 05:18:00,115549.98,115549.98,115549.97,115549.98,3.08634
2025-09-21 05:19:00,115549.97,115549.98,115549.97,115549.98,0.55269
2025-09-21 05:20:00,115549.98,115549.98,115549.97,115549.97,1.15782
2025-09-21 05:21:00,115549.98,115549.98,115549.97,115549.98,0.35511
2025-09-21 05:22:00,115549.97,115559.73,115549.97,115559.72,2.35762
2025-09-21 05:23:00,115559.73,115559.73,115555.77,115555.77,8.42593
2025-09-21 05:24:00,115555.77,115555.78,115538.48,115538.49,3.34202
2025-09-21 05:25:00,115538.49,115538.49,115536.14,115536.14,2.62102
2025-09-21 05:26:00,115536.14,115536.15,115536.14,115536.14,0.66275
2025-09-21 05:27:00,115536.14,115536.15,115536.14,115536.15,0.99255
2025-09-21 05:28:00,115536.15,115536.15,115536.14,115536.14,0.40674
2025-09-21 05:29:00,115536.15,115536.15,115536.14,115536.14,8.07712
2025-09-21 05:30:00,115536.15,115536.15,115536.14,115536.14,0.6687
2025-09-21 05:31:00,115536.15,115536.15,115536.14,115536.15,0.58853
2025-09-21 05:32:00,115536.15,115536.15,115522.81,115522.82,4.96593
2025-09-21 05:33:00,115522.82,115522.83,115522.82,115522.83,8.43153
2025-09-21 05:34:00,115522.83,115522.84,115522.82,115522.83,5.28726
2025-09-21 05:35:00,115522.84,115522.84,115522.83,115522.83,0.94007
2025-09-21 05:36:00,115522.83,115522.84,115522.83,115522.83,0.77103
2025-09-21 05:37:00,115522.84,115527.62,115522.83,115527.61,3.85081
2025-09-21 05:38:00,115527.62,115527.62,115527.61,115527.61,2.75566
2025-09-21 05:39:00,115527.62,115527.62,115519.99,115519.99,9.80315
2025-09-21 05:40:00,115519.99,115520.0,115519.99,115519.99,1.06304
2025-09-21 05:41:00,115520.0,115520.0,115519.99,115519.99,0.4084
